Interval=	1e-005 s
ExcelDateTime=	4.3567675005861012e+004	12/04/2019 16:12:00.506391
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	optrode	electrode	temp	Channel 4
Range=	10.000 V	10.000 V	10.000 V	10.000 V
UnitName=	mV	µV	V	V
TopValue=	10.00	10000.00	0.10	10.00
0.31275	-0.0859375	-389.375	0.0214	0.0003125
0.31276	-0.08625	-389.6875	0.02139688	0.0003125
0.31277	-0.0934375	-402.8125	0.02139688	0
0.31278	-0.1125	-421.5625	0.02139688	0.000625
0.31279	-0.1225	-431.5625	0.02139688	0.000625
0.3128	-0.131875	-445.9375	0.02139688	0.0003125
0.31281	-0.1540625	-465.625	0.02139375	0.000625
0.31282	-0.16625	-470	0.02139688	0.000625
0.31283	-0.1628125	-463.4375	0.02139688	0.0003125
0.31284	-0.1625	-460.625	0.02140313	0
0.31285	-0.1603125	-463.125	0.02139375	0.0003125
0.31286	-0.1575	-462.8125	0.02139688	0.0003125
0.31287	-0.1515625	-452.8125	0.02139688	0.0003125
0.31288	-0.1340625	-432.8125	0.02139688	0.0009375
0.31289	-0.11875	-418.125	0.02139375	0.0009375
0.3129	-0.10875	-410	0.02139688	0.0003125
0.31291	-0.1121875	-413.125	0.02139688	0.0003125
0.31292	-0.1040625	-405.9375	0.02139688	-0.000625
0.31293	-0.1025	-409.6875	0.02139688	-0.0003125
0.31294	-0.1053125	-407.5	0.02139688	0.000625
0.31295	-0.100625	-400	0.0214	0.0003125
0.31296	-0.0953125	-392.5	0.0214	0.000625
0.31297	-0.0909375	-390	0.0214	0.000625
0.31298	-0.095625	-395	0.02140313	0.000625
0.31299	-0.1090625	-406.5625	0.02139375	0
0.313	-0.115	-409.375	0.02139688	0
0.31301	-0.1109375	-409.6875	0.0214	0.0003125
0.31302	-0.110625	-410.3125	0.02139688	0.0009375
0.31303	-0.10875	-407.5	0.0214	0.00125
0.31304	-0.1084375	-407.5	0.02139688	0.000625
0.31305	-0.104375	-406.5625	0.02139063	0.0003125
0.31306	-0.1	-400.9375	0.0214	0.000625
0.31307	-0.100625	-407.1875	0.02139688	0.0003125
0.31308	-0.109375	-417.8125	0.02139688	0.0003125
0.31309	-0.1128125	-412.5	0.02139375	0.0009375
0.3131	-0.103125	-403.125	0.02139688	0.000625
0.31311	-0.106875	-409.0625	0.02139375	0.0003125
0.31312	-0.1178125	-423.125	0.02139688	0.000625
0.31313	-0.1325	-435.3125	0.02139688	0
0.31314	-0.139375	-443.75	0.02139688	0.0003125
0.31315	-0.1590625	-463.4375	0.02139375	-0.0003125
0.31316	-0.181875	-480.9375	0.0214	0.0003125
0.31317	-0.194375	-490.625	0.02139688	0.0003125
0.31318	-0.1928125	-488.125	0.02139688	0.000625
0.31319	-0.1775	-474.6875	0.0214	0.000625
0.3132	-0.1640625	-463.75	0.02139688	0.0003125
0.31321	-0.1603125	-464.6875	0.02140313	0.000625
0.31322	-0.165625	-464.375	0.02139063	0.000625
0.31323	-0.16125	-459.6875	0.02139688	0.0003125
0.31324	-0.1640625	-467.1875	0.02139688	0.0003125
0.31325	-0.1778125	-479.0625	0.02139375	0.0003125
0.31326	-0.1746875	-471.5625	0.02139375	0.000625
0.31327	-0.143125	-435.3125	0.02139688	0.000625
0.31328	-0.1040625	-392.5	0.02139063	0
0.31329	-0.07625	-368.4375	0.02139688	0.0003125
0.3133	-0.075625	-374.6875	0.02139688	0.0003125
0.31331	-0.085625	-384.0625	0.02139688	0.0009375
0.31332	-0.0890625	-389.6875	0.02139688	0.000625
0.31333	-0.0978125	-399.6875	0.02139688	0.0003125
0.31334	-0.106875	-404.0625	0.0214	0.000625
0.31335	-0.101875	-400.625	0.0214	0.0009375
0.31336	-0.098125	-400.625	0.02139688	0.000625
0.31337	-0.105	-408.75	0.0214	0.0003125
0.31338	-0.12	-425.3125	0.02139375	0.0003125
0.31339	-0.1375	-437.8125	0.02139688	0
0.3134	-0.1403125	-433.75	0.02139688	0
0.31341	-0.1303125	-421.5625	0.02139688	0.0003125
0.31342	-0.1140625	-408.125	0.02139375	0.0009375
0.31343	-0.1046875	-401.25	0.02139688	0
0.31344	-0.0959375	-391.875	0.02139688	0.0003125
0.31345	-0.0921875	-386.875	0.02139375	0.0003125
0.31346	-0.09	-385	0.02139375	0.0003125
0.31347	-0.0934375	-390.625	0.02139688	0.0003125
0.31348	-0.10375	-403.125	0.02139688	0.0009375
0.31349	-0.1146875	-415	0.02139688	0.0003125
0.3135	-0.12875	-428.4375	0.0214	0.0003125
0.31351	-0.1321875	-425.9375	0.0214	0.0003125
0.31352	-0.1290625	-421.5625	0.0214	0.000625
0.31353	-0.1259375	-420	0.02139375	0.0003125
0.31354	-0.115	-413.75	0.02139063	0.0003125
0.31355	-0.1084375	-406.5625	0.02139375	0.000625
0.31356	-0.11375	-414.6875	0.02139688	0.000625
0.31357	-0.1278125	-426.5625	0.02139688	0.0003125
0.31358	-0.1309375	-426.5625	0.02139688	0
0.31359	-0.125	-418.75	0.02139688	0.000625
0.3136	-0.1215625	-414.0625	0.02139688	0
0.31361	-0.1209375	-411.875	0.02139375	0.0003125
0.31362	-0.1271875	-417.8125	0.02139688	0.000625
0.31363	-0.1228125	-414.375	0.02139063	0.000625
0.31364	-0.1121875	-406.5625	0.02139688	0.0003125
0.31365	-0.1053125	-399.0625	0.02139375	0.000625
0.31366	-0.10125	-396.25	0.02139375	0.0003125
0.31367	-0.09875	-390.625	0.02139375	0.0003125
0.31368	-0.091875	-380.9375	0.02140313	0.0003125
0.31369	-0.07375	-365.3125	0.02140313	0.0009375
0.3137	-0.06875	-370	0.0214	0.0003125
0.31371	-0.089375	-393.75	0.02139688	0.0003125
0.31372	-0.116875	-417.8125	0.02139375	0
0.31373	-0.1390625	-440.625	0.02139063	0.0009375
0.31374	-0.1546875	-453.125	0.02139375	0.0003125
0.31375	-0.1728125	-469.0625	0.02139688	0.0009375
0.31376	-0.1796875	-470	0.02139375	0.0003125
0.31377	-0.16875	-459.6875	0.02140313	0
0.31378	-0.153125	-449.0625	0.02140313	0.0003125
0.31379	-0.1475	-440	0.02139688	0.000625
0.3138	-0.150625	-442.1875	0.02139688	0.0003125
0.31381	-0.155	-446.875	0.02139375	0.000625
0.31382	-0.1490625	-436.25	0.02139688	0.0009375
0.31383	-0.13125	-419.0625	0.02140313	0.0009375
0.31384	-0.118125	-407.8125	0.0214	0.0003125
0.31385	-0.105	-396.875	0.02139688	0.0003125
0.31386	-0.0903125	-387.5	0.02139375	0.000625
0.31387	-0.088125	-384.0625	0.02139688	0.000625
0.31388	-0.0915625	-383.4375	0.02139688	0
0.31389	-0.0878125	-381.875	0.0214	0
0.3139	-0.0875	-384.6875	0.0214	0.0003125
0.31391	-0.0940625	-392.1875	0.02139688	0.000625
0.31392	-0.108125	-405.625	0.02139688	0.000625
0.31393	-0.1159375	-410	0.02139375	0.000625
0.31394	-0.1234375	-418.75	0.0214	0.0003125
0.31395	-0.1225	-417.5	0.0214	0.000625
0.31396	-0.115625	-410.625	0.0214	0.000625
0.31397	-0.1228125	-415	0.0214	0.0009375
0.31398	-0.125	-413.125	0.0214	0.0009375
0.31399	-0.125625	-413.125	0.02139688	0.0003125
0.314	-0.1246875	-409.375	0.0214	0.000625
0.31401	-0.1175	-402.8125	0.02139688	0.000625
0.31402	-0.11625	-410	0.02139375	0.0003125
0.31403	-0.125625	-421.25	0.02140313	0.0003125
0.31404	-0.1253125	-417.1875	0.02139688	0.0003125
0.31405	-0.106875	-395.625	0.02139063	0.0003125
0.31406	-0.0903125	-379.0625	0.0214	0.000625
0.31407	-0.088125	-382.5	0.0214	0.0003125
0.31408	-0.109375	-410.3125	0.02139688	0.0009375
0.31409	-0.1396875	-441.25	0.02139688	0.0003125
0.3141	-0.164375	-459.0625	0.0214	0.000625
0.31411	-0.1675	-457.8125	0.02139688	0
0.31412	-0.159375	-444.375	0.02139688	0.0009375
0.31413	-0.1378125	-421.875	0.0214	0.0003125
0.31414	-0.11625	-406.25	0.02139688	0.00125
0.31415	-0.11	-405.3125	0.02139375	0.0009375
0.31416	-0.1175	-412.1875	0.02139688	0.0003125
0.31417	-0.1209375	-413.75	0.0214	0
0.31418	-0.1240625	-418.125	0.02139063	0.000625
0.31419	-0.1353125	-431.5625	0.02139688	0.000625
0.3142	-0.1609375	-457.5	0.02139688	0
0.31421	-0.1715625	-464.6875	0.02139688	0.000625
0.31422	-0.1721875	-469.375	0.02139688	0.0009375
0.31423	-0.176875	-472.1875	0.0214	0
0.31424	-0.161875	-449.375	0.0214	0.0003125
0.31425	-0.13125	-418.75	0.02139688	0
0.31426	-0.1190625	-409.375	0.02139688	0.000625
0.31427	-0.1234375	-417.8125	0.02139375	0
0.31428	-0.1371875	-430.9375	0.02140313	0.000625
0.31429	-0.139375	-430.3125	0.0214	0.0003125
0.3143	-0.13125	-420.9375	0.0214	0.0003125
0.31431	-0.1378125	-429.375	0.02139688	0.000625
0.31432	-0.144375	-435.9375	0.02139063	0.0003125
0.31433	-0.1465625	-438.75	0.02139688	0.000625
0.31434	-0.1503125	-441.5625	0.02139688	0.000625
0.31435	-0.1496875	-440.625	0.02139688	0.0003125
0.31436	-0.1575	-453.125	0.02139063	0.0003125
0.31437	-0.1640625	-454.0625	0.02139688	0
0.31438	-0.1515625	-443.125	0.02139375	0.000625
0.31439	-0.1396875	-436.25	0.02139688	0.0009375
0.3144	-0.1428125	-438.125	0.02139375	0.000625
0.31441	-0.1496875	-442.5	0.02139688	0.000625
0.31442	-0.14375	-432.8125	0.02139688	0.0003125
0.31443	-0.1284375	-417.5	0.02140313	0.0003125
0.31444	-0.12375	-412.1875	0.02139375	0.0003125
0.31445	-0.12125	-409.375	0.02139375	0
0.31446	-0.1178125	-406.875	0.02139688	0.000625
0.31447	-0.1225	-413.125	0.02139688	0.000625
0.31448	-0.1259375	-414.0625	0.02139375	0.0003125
0.31449	-0.123125	-412.1875	0.02139688	0
0.3145	-0.1190625	-411.25	0.02139688	0.0003125
0.31451	-0.1215625	-411.25	0.02140313	0
0.31452	-0.12125	-412.5	0.02140313	0.0003125
0.31453	-0.12	-410.625	0.0214	0.000625
0.31454	-0.11375	-406.25	0.0214	0.0003125
0.31455	-0.115	-409.375	0.02139375	0.000625
0.31456	-0.1215625	-418.125	0.02139375	0.0009375
0.31457	-0.1209375	-415	0.02139375	0.000625
0.31458	-0.1153125	-406.25	0.02139688	0.000625
0.31459	-0.1125	-404.0625	0.0214	0.0003125
0.3146	-0.1121875	-399.6875	0.02139375	0.000625
0.31461	-0.1078125	-397.8125	0.02139375	0.0009375
0.31462	-0.1134375	-406.5625	0.02139688	0.000625
0.31463	-0.1271875	-422.5	0.02139375	0.000625
0.31464	-0.13125	-424.6875	0.02139375	0
0.31465	-0.1234375	-410.3125	0.02139375	0
0.31466	-0.1153125	-400.9375	0.02139688	0.0003125
0.31467	-0.1121875	-397.1875	0.02139688	0.000625
0.31468	-0.10375	-386.5625	0.02139688	0.0003125
0.31469	-0.0809375	-363.75	0.02139688	0
0.3147	-0.059375	-349.375	0.02140625	0.0003125
0.31471	-0.0646875	-358.125	0.02139688	0.0009375
0.31472	-0.0778125	-369.0625	0.02139688	0.0009375
0.31473	-0.0734375	-366.25	0.0214	0
0.31474	-0.06875	-360.625	0.02139688	0
0.31475	-0.0709375	-364.6875	0.02139688	0.0003125
0.31476	-0.08875	-381.875	0.02139375	0.000625
0.31477	-0.101875	-394.0625	0.0214	0.0003125
0.31478	-0.0990625	-388.125	0.02139688	0.0003125
0.31479	-0.0834375	-370	0.0214	0.0003125
0.3148	-0.0765625	-365.9375	0.02139375	0.000625
0.31481	-0.084375	-379.6875	0.02140313	0.000625
0.31482	-0.1053125	-400.3125	0.02139688	0.0003125
0.31483	-0.12375	-417.8125	0.02139375	0.0009375
0.31484	-0.1415625	-434.0625	0.02139688	0.000625
0.31485	-0.1553125	-446.25	0.02139063	0
0.31486	-0.156875	-444.6875	0.0214	0.0003125
0.31487	-0.15625	-440.3125	0.02139375	0.0003125
0.31488	-0.1459375	-426.875	0.02139688	0.000625
0.31489	-0.1246875	-410.625	0.02139688	0
0.3149	-0.1125	-399.6875	0.02140313	0.0003125
0.31491	-0.11125	-400.9375	0.02139375	0.0003125
0.31492	-0.1175	-403.4375	0.02139375	0.000625
0.31493	-0.1125	-396.25	0.02139688	0.0003125
0.31494	-0.1103125	-398.125	0.02139688	0.000625
0.31495	-0.119375	-410.3125	0.02140313	0.000625
0.31496	-0.12875	-420.625	0.02139688	0.000625
0.31497	-0.119375	-407.8125	0.02140313	0.000625
0.31498	-0.0990625	-389.6875	0.02139688	0.000625
0.31499	-0.095	-387.5	0.02139375	0.000625
0.315	-0.110625	-404.375	0.0214	0
0.31501	-0.1315625	-421.5625	0.02139688	0.0003125
0.31502	-0.1325	-424.6875	0.02139688	0.0003125
0.31503	-0.13875	-429.6875	0.02139375	0.0009375
0.31504	-0.145625	-434.6875	0.02139375	0.0003125
0.31505	-0.15375	-443.4375	0.02139375	0.0003125
0.31506	-0.1590625	-448.4375	0.02139688	0.000625
0.31507	-0.1696875	-457.5	0.0214	0.000625
0.31508	-0.166875	-451.25	0.02139688	0.000625
0.31509	-0.155	-436.25	0.02139688	0.0009375
0.3151	-0.1290625	-409.375	0.02139375	0.000625
0.31511	-0.1103125	-400.625	0.02139688	0.0003125
0.31512	-0.1146875	-409.6875	0.02139375	0.000625
0.31513	-0.1184375	-409.0625	0.0214	0.000625
0.31514	-0.1103125	-395.625	0.02139688	0.000625
0.31515	-0.094375	-382.8125	0.02139688	0.0003125
0.31516	-0.0796875	-362.8125	0.02139375	0.000625
0.31517	-0.0584375	-344.6875	0.02139375	0.000625
0.31518	-0.061875	-355.3125	0.02139375	0
0.31519	-0.083125	-379.375	0.02139375	0.000625
0.3152	-0.095625	-387.8125	0.02140313	0.000625
0.31521	-0.0971875	-386.875	0.02139688	0.000625
0.31522	-0.0990625	-388.4375	0.02140313	0.0003125
0.31523	-0.1053125	-393.125	0.02139375	0.0003125
0.31524	-0.1040625	-390.3125	0.02139688	0
0.31525	-0.10125	-385	0.02139688	0.000625
0.31526	-0.1053125	-392.8125	0.02139375	0.0003125
0.31527	-0.123125	-409.6875	0.02139375	0.000625
0.31528	-0.13875	-423.125	0.02139688	0.0003125
0.31529	-0.1396875	-421.5625	0.02139688	0.0009375
0.3153	-0.1303125	-412.1875	0.02139375	0.0003125
0.31531	-0.116875	-399.375	0.02140313	0
0.31532	-0.1153125	-399.6875	0.02139688	0.0003125
0.31533	-0.1303125	-415	0.02139688	0
0.31534	-0.1478125	-431.875	0.02140313	0.0003125
0.31535	-0.1578125	-438.75	0.02139688	0.0003125
0.31536	-0.1525	-429.375	0.02139375	0.0003125
0.31537	-0.12375	-401.5625	0.02139688	0
0.31538	-0.0871875	-365.625	0.02139375	0.0003125
0.31539	-0.0665625	-352.1875	0.02139063	0.0009375
0.3154	-0.07875	-365.3125	0.02139688	0.000625
0.31541	-0.0975	-381.25	0.0214	0
0.31542	-0.1109375	-395.625	0.02139688	0
0.31543	-0.1146875	-395.625	0.02139688	0.0003125
0.31544	-0.0953125	-379.375	0.02139375	0.000625
0.31545	-0.0884375	-377.5	0.02139063	0.0009375
0.31546	-0.104375	-398.125	0.02139375	0.000625
0.31547	-0.1228125	-409.0625	0.0214	0.000625
0.31548	-0.1290625	-411.5625	0.02140625	0.0003125
0.31549	-0.140625	-421.875	0.02139688	0.0009375
0.3155	-0.1434375	-426.25	0.0214	0.000625
0.31551	-0.14875	-428.4375	0.02139688	0.0003125
0.31552	-0.143125	-423.125	0.02139688	0.000625
0.31553	-0.1278125	-413.4375	0.02139375	0.0003125
0.31554	-0.1175	-404.375	0.02139688	0.000625
0.31555	-0.1184375	-407.1875	0.02139375	0.000625
0.31556	-0.129375	-415.625	0.02139063	0.000625
0.31557	-0.1353125	-420	0.02139688	0.0003125
0.31558	-0.1303125	-411.5625	0.02139688	0.000625
0.31559	-0.1228125	-406.5625	0.02139063	0
0.3156	-0.12375	-409.375	0.02139375	-0.0003125
0.31561	-0.1209375	-408.75	0.0214	0.0003125
0.31562	-0.1278125	-414.375	0.02139063	0
0.31563	-0.134375	-417.5	0.02139375	0.0009375
0.31564	-0.1234375	-400	0.02139375	0.0003125
0.31565	-0.09625	-374.375	0.02139688	0.00125
0.31566	-0.0903125	-375.3125	0.0214	0.0003125
0.31567	-0.09125	-376.5625	0.02139688	0.000625
0.31568	-0.09625	-381.5625	0.0214	0.0003125
0.31569	-0.1040625	-383.125	0.02139688	0.000625
0.3157	-0.10125	-380.625	0.02139688	0.0003125
0.31571	-0.0990625	-382.8125	0.0214	0.000625
0.31572	-0.094375	-376.25	0.02139688	0
0.31573	-0.0759375	-357.1875	0.0214	0
0.31574	-0.0703125	-358.75	0.02139063	0
0.31575	-0.07875	-370.3125	0.02139375	0.0009375
0.31576	-0.0946875	-387.1875	0.02139375	0
0.31577	-0.11375	-402.1875	0.02139063	0
0.31578	-0.1290625	-413.125	0.02139375	0
0.31579	-0.125	-404.6875	0.02139375	0.0003125
0.3158	-0.1121875	-395.625	0.02139375	0.0003125
0.31581	-0.1009375	-383.75	0.02139688	0.0003125
0.31582	-0.094375	-375.625	0.02139688	0.0003125
0.31583	-0.101875	-387.1875	0.02140313	0
0.31584	-0.1225	-406.5625	0.02139063	0.000625
0.31585	-0.136875	-420.3125	0.02139375	0.000625
0.31586	-0.1521875	-432.8125	0.02139688	0
0.31587	-0.1528125	-429.375	0.02139688	0.0003125
0.31588	-0.1390625	-415.3125	0.02139063	0.000625
0.31589	-0.1175	-395.9375	0.02139375	0.0003125
0.3159	-0.1	-377.1875	0.02139375	0.000625
0.31591	-0.0978125	-384.0625	0.0214	0.0003125
0.31592	-0.1221875	-409.375	0.0214	0.0003125
0.31593	-0.133125	-414.375	0.02139063	0.0003125
0.31594	-0.1278125	-404.0625	0.02139063	0.0003125
0.31595	-0.1165625	-392.8125	0.02139375	0.0003125
0.31596	-0.1103125	-391.875	0.02139688	0.000625
0.31597	-0.1159375	-403.75	0.02139063	0.000625
0.31598	-0.135	-426.5625	0.02139688	0.0003125
0.31599	-0.1496875	-437.8125	0.02139375	0
0.316	-0.15625	-437.1875	0.02139063	0.0003125
0.31601	-0.1434375	-419.375	0.02139375	0.000625
0.31602	-0.1203125	-396.875	0.02139688	0.0009375
0.31603	-0.1015625	-379.6875	0.02139063	0.000625
0.31604	-0.095625	-374.0625	0.02139688	0.00125
0.31605	-0.0975	-379.375	0.02139688	0.000625
0.31606	-0.1103125	-395.625	0.02139063	0.0003125
0.31607	-0.129375	-417.1875	0.0214	0
0.31608	-0.145625	-427.5	0.02139688	0.0003125
0.31609	-0.1390625	-415.625	0.02139375	0
0.3161	-0.1325	-410	0.02139375	0.0003125
0.31611	-0.1234375	-400	0.02139688	0
0.31612	-0.1125	-393.125	0.02139063	0
0.31613	-0.1015625	-384.0625	0.0213875	0.000625
0.31614	-0.0921875	-378.125	0.02139063	0.0003125
0.31615	-0.099375	-383.125	0.02139375	0.0009375
0.31616	-0.10375	-380	0.02139063	0
0.31617	-0.1	-374.375	0.02139375	0.000625
0.31618	-0.0996875	-377.1875	0.02139375	0.000625
0.31619	-0.1034375	-381.875	0.02139375	0.000625
0.3162	-0.104375	-386.5625	0.02139063	0.0003125
0.31621	-0.11875	-405.625	0.02139688	0
0.31622	-0.1390625	-418.4375	0.02139375	0.0003125
0.31623	-0.143125	-418.125	0.02139063	0.0009375
0.31624	-0.1390625	-415	0.02139063	0.0009375
0.31625	-0.13125	-408.4375	0.02139688	0.000625
0.31626	-0.1259375	-402.5	0.02139375	0.0003125
0.31627	-0.1115625	-390.625	0.02139688	0.000625
0.31628	-0.1053125	-388.75	0.02139688	0
0.31629	-0.1	-382.1875	0.02139375	0
0.3163	-0.1	-379.375	0.02139375	0.000625
0.31631	-0.1090625	-392.1875	0.02139375	0.000625
0.31632	-0.125	-402.1875	0.02139688	0.000625
0.31633	-0.115	-392.8125	0.02139375	0.000625
0.31634	-0.105625	-389.6875	0.02139375	0.000625
0.31635	-0.1078125	-392.5	0.02139063	0.0009375
0.31636	-0.108125	-386.25	0.02139063	0.000625
0.31637	-0.1	-375.9375	0.02139063	0.0009375
0.31638	-0.0959375	-375.3125	0.02139063	0.0003125
0.31639	-0.1103125	-397.1875	0.02139688	0.0003125
0.3164	-0.1284375	-414.6875	0.02139375	0.0003125
0.31641	-0.128125	-409.0625	0.02139063	0.0009375
0.31642	-0.1153125	-391.875	0.02139063	0.0003125
0.31643	-0.101875	-378.75	0.02139063	0
0.31644	-0.10125	-380	0.02139375	0.000625
0.31645	-0.115	-396.25	0.02139375	0
0.31646	-0.1325	-413.125	0.02139375	0.0003125
0.31647	-0.1515625	-431.875	0.02139375	0.000625
0.31648	-0.17	-448.125	0.02139375	0.0009375
0.31649	-0.1653125	-443.4375	0.02139063	0.0003125
0.3165	-0.150625	-432.1875	0.02139375	0
0.31651	-0.1503125	-431.25	0.02139375	0.0003125
0.31652	-0.14875	-425.625	0.02139375	0.0003125
0.31653	-0.144375	-423.4375	0.02139688	0.0003125
0.31654	-0.1453125	-425.3125	0.02139063	0.0003125
0.31655	-0.14	-418.125	0.02139375	0.0003125
0.31656	-0.1284375	-407.8125	0.02139688	0.000625
0.31657	-0.1246875	-403.75	0.02139375	0.0009375
0.31658	-0.1190625	-397.8125	0.02139063	0.000625
0.31659	-0.110625	-388.4375	0.02139063	0.000625
0.3166	-0.1015625	-380.625	0.02139063	0.000625
0.31661	-0.0978125	-383.4375	0.02139688	0.0003125
0.31662	-0.10375	-386.5625	0.0214	0.000625
0.31663	-0.1078125	-389.0625	0.02139688	0.000625
0.31664	-0.1159375	-396.5625	0.02139375	0.0009375
0.31665	-0.1375	-415	0.02139375	0
0.31666	-0.144375	-417.5	0.02139063	0.000625
0.31667	-0.1275	-399.375	0.02139688	0.000625
0.31668	-0.1165625	-391.5625	0.02139375	0.0009375
0.31669	-0.1090625	-387.1875	0.02139063	0.000625
0.3167	-0.1090625	-387.8125	0.02139375	0.0003125
0.31671	-0.1021875	-379.6875	0.02139375	0.0003125
0.31672	-0.0921875	-371.875	0.02139063	0.0003125
0.31673	-0.0990625	-381.25	0.02139063	0.000625
0.31674	-0.1184375	-401.875	0.02139375	0
0.31675	-0.1325	-415.625	0.02139375	0
0.31676	-0.1371875	-412.5	0.02139375	-0.0003125
0.31677	-0.130625	-404.375	0.02139375	0.0003125
0.31678	-0.12125	-394.375	0.02139063	0.0009375
0.31679	-0.1134375	-387.5	0.02139375	0.0003125
0.3168	-0.1115625	-391.5625	0.0213875	0.0009375
0.31681	-0.110625	-391.875	0.02139375	0.000625
0.31682	-0.1146875	-393.4375	0.02139063	0.0003125
0.31683	-0.123125	-405.3125	0.02139375	0.0003125
0.31684	-0.1390625	-423.4375	0.02139063	0.000625
0.31685	-0.1453125	-424.6875	0.02139063	0.0009375
0.31686	-0.139375	-417.8125	0.02139375	0.0003125
0.31687	-0.149375	-429.6875	0.02139375	0.0003125
0.31688	-0.1603125	-436.875	0.02139375	0.000625
0.31689	-0.1590625	-433.125	0.02139063	0.0003125
0.3169	-0.1528125	-431.25	0.02139375	0.0003125
0.31691	-0.1578125	-437.8125	0.02139063	0.0003125
0.31692	-0.155	-437.8125	0.02139375	0
0.31693	-0.163125	-442.8125	0.02139375	0.0003125
0.31694	-0.1678125	-440.3125	0.02139688	0.0009375
0.31695	-0.1578125	-429.6875	0.02139063	0.0003125
0.31696	-0.1540625	-427.1875	0.02139063	0.000625
0.31697	-0.1478125	-419.375	0.02139063	0.000625
0.31698	-0.13125	-405	0.02139063	0.0003125
0.31699	-0.1159375	-391.25	0.02139375	0.000625
0.317	-0.115625	-392.1875	0.02139063	0.0003125
0.31701	-0.1171875	-392.1875	0.02139063	0.0003125
0.31702	-0.1190625	-401.875	0.02139063	0.000625
0.31703	-0.1284375	-408.125	0.02139375	0.0003125
0.31704	-0.1275	-404.0625	0.02139375	0.000625
0.31705	-0.1240625	-394.6875	0.02139063	0.000625
0.31706	-0.1090625	-379.6875	0.02139375	0.0003125
0.31707	-0.10625	-380.3125	0.0213875	0.000625
0.31708	-0.10625	-388.125	0.02139063	0.000625
0.31709	-0.1234375	-408.125	0.02139375	0
0.3171	-0.1440625	-427.1875	0.02139063	0.0003125
0.31711	-0.1578125	-439.0625	0.0213875	0
0.31712	-0.1653125	-445.625	0.02139375	0.0003125
0.31713	-0.1634375	-439.6875	0.02139375	0
0.31714	-0.1375	-409.6875	0.02139063	0.0009375
0.31715	-0.1075	-386.5625	0.02139375	0
0.31716	-0.095625	-380	0.0213875	0.000625
0.31717	-0.105	-386.5625	0.02139688	0.0003125
0.31718	-0.119375	-400	0.02139063	0.000625
0.31719	-0.121875	-397.5	0.02139688	0.000625
0.3172	-0.10375	-379.375	0.02139063	0
0.31721	-0.09	-368.125	0.02139375	0.000625
0.31722	-0.089375	-371.25	0.02139063	0.0003125
0.31723	-0.10125	-385.9375	0.02139375	0.0003125
0.31724	-0.11375	-394.375	0.02139688	0.000625
0.31725	-0.1234375	-405.3125	0.02139375	0
0.31726	-0.1228125	-400.3125	0.02139688	0.0003125
0.31727	-0.1171875	-397.1875	0.02139375	-0.0003125
0.31728	-0.1221875	-399.375	0.02139375	0.000625
0.31729	-0.1246875	-398.125	0.02139063	0.0003125
0.3173	-0.126875	-401.25	0.02139688	0.000625
0.31731	-0.125	-395.3125	0.02139375	0
0.31732	-0.10875	-376.5625	0.02139375	0
0.31733	-0.0828125	-353.125	0.02139063	0.0003125
0.31734	-0.07375	-349.6875	0.02139688	0.0003125
0.31735	-0.0734375	-347.8125	0.02139375	0.000625
0.31736	-0.0696875	-341.25	0.02139063	0.000625
0.31737	-0.061875	-332.5	0.0213875	0.000625
0.31738	-0.063125	-340.3125	0.02139063	0.0003125
0.31739	-0.0840625	-364.6875	0.02139063	0.0003125
0.3174	-0.1090625	-390.3125	0.02139063	0.00125
0.31741	-0.131875	-411.25	0.02139375	0.0003125
0.31742	-0.141875	-417.8125	0.02139063	0.0009375
0.31743	-0.1415625	-416.5625	0.02139063	0.0003125
0.31744	-0.1303125	-400.9375	0.02139063	0
0.31745	-0.11125	-386.875	0.02139063	0.0003125
0.31746	-0.11	-390.625	0.02139688	0.0009375
0.31747	-0.1175	-399.0625	0.0213875	0.0003125
0.31748	-0.1271875	-408.75	0.02139375	0.000625
0.31749	-0.1359375	-412.8125	0.0213875	0.000625
0.3175	-0.140625	-415.3125	0.02139063	0
0.31751	-0.133125	-408.75	0.02139375	0.000625
0.31752	-0.1240625	-398.75	0.02139375	0
0.31753	-0.1190625	-392.8125	0.02139375	0.000625
0.31754	-0.1190625	-396.25	0.0213875	0.000625
0.31755	-0.138125	-417.8125	0.02139063	0.0003125
0.31756	-0.1615625	-442.1875	0.02139688	0.0003125
0.31757	-0.18	-457.1875	0.02139063	0
0.31758	-0.1775	-447.1875	0.02139063	0.0009375
0.31759	-0.15	-417.5	0.02139063	0.0003125
0.3176	-0.1253125	-393.75	0.02139063	0.0003125
0.31761	-0.11125	-383.125	0.02139375	0.000625
0.31762	-0.11625	-390.3125	0.02139063	0.000625
0.31763	-0.124375	-395.625	0.0213875	0.000625
0.31764	-0.118125	-390	0.02139063	0
0.31765	-0.12875	-407.1875	0.02139063	0.000625
0.31766	-0.1471875	-425.9375	0.02139375	0.000625
0.31767	-0.1425	-415.3125	0.02139688	0.0003125
0.31768	-0.1265625	-399.0625	0.02139063	0.0003125
0.31769	-0.11375	-386.5625	0.02139375	0.0003125
0.3177	-0.1115625	-390	0.02139063	0.0003125
0.31771	-0.1321875	-412.1875	0.02139063	0.0003125
0.31772	-0.145625	-418.125	0.02139063	0.0009375
